"MassParameter_1","MassParameter_2","MassParameter_3","MassParameter_4", "Phi_12","Phi_13","Phi_14","Phi_23","Phi_24","Phi_34", "Dataset1_7320370X","Dataset1_4640576X","Dataset1_2060465X","Dataset1_3140445X","Dataset1_6960209X","Dataset1_5670435X","Dataset1_4880367X","Dataset1_5050575X","Dataset1_290402X","Dataset1_650753X","Dataset1_110382X","Dataset1_3450274X","Dataset1_5960343X","Dataset1_4120037X","Dataset1_4050070X","Dataset1_6480059X","Dataset1_2000100X","Dataset1_3170669X","Dataset1_4830100X","Dataset1_6180538X","Dataset1_6980482X","Dataset1_4900670X","Dataset1_1780762X","Dataset1_1780564X","Dataset1_5270386X","Dataset1_7210424X","Dataset1_7050332X","Dataset1_6200431X","Dataset1_270156X","Dataset1_2470259X","Dataset1_630753X","Dataset1_3830519X","Dataset1_940747X","Dataset1_6840148X","Dataset1_1170609X","Dataset1_1770753X","Dataset1_6900209X","Dataset1_2340598X","Dataset1_3170286X","Dataset1_1470601X","Dataset1_4120053X","Dataset1_1260017X","Dataset1_3870646X","Dataset1_2120259X","Dataset1_2480739X","Dataset1_10612X","Dataset1_2490446X","Dataset1_6770711X","Dataset1_2060452X","Dataset1_50735X","Dataset1_2680722X","Dataset1_2320356X","Dataset1_6560438X","Dataset1_2710114X","Dataset1_870626X","Dataset1_2940369X","Dataset1_990072X","Dataset1_50070X","Dataset1_650008X","Dataset1_6940358X","Dataset1_4570441X","Dataset1_3610259X","Dataset1_4060221X","Dataset1_2260131X","Dataset1_1500148X","Dataset1_6220543X","Dataset1_4900010X","Dataset1_7550431X","Dataset1_2470619X","Dataset1_3390544X","Dataset1_2100241X","Dataset1_620241X","Dataset1_630377X","Dataset1_3180398X","Dataset1_2570026X","Dataset1_540021X","Dataset1_4640136X","Dataset1_6330047X","Dataset1_1710594X","Dataset1_270519X","Dataset1_1690059X","Dataset1_2850162X","Dataset1_130021X","Dataset1_2230273X","Dataset1_270348X","Dataset1_2070037X","Dataset1_6280156X","Dataset1_5390246X","Dataset1_1240450X","Dataset1_7160369X","Dataset1_5390239X","Dataset1_3940754X","Dataset1_1230201X","Dataset1_6400333X","Dataset1_1030376X","Dataset1_4890722X","Dataset1_4040725X","Dataset1_3440343X","Dataset1_6370014X","Dataset1_940356X","Dataset1_6110167X","Dataset1_4860408X","Dataset2_7320370X","Dataset2_4640576X","Dataset2_2060465X","Dataset2_3140445X","Dataset2_6960209X","Dataset2_5670435X","Dataset2_4880367X","Dataset2_5050575X","Dataset2_290402X","Dataset2_650753X","Dataset2_110382X","Dataset2_3450274X","Dataset2_5960343X","Dataset2_4120037X","Dataset2_4050070X","Dataset2_6480059X","Dataset2_2000100X","Dataset2_3170669X","Dataset2_4830100X","Dataset2_6180538X","Dataset2_6980482X","Dataset2_4900670X","Dataset2_1780762X","Dataset2_1780564X","Dataset2_5270386X","Dataset2_7210424X","Dataset2_7050332X","Dataset2_6200431X","Dataset2_270156X","Dataset2_2470259X","Dataset2_630753X","Dataset2_3830519X","Dataset2_940747X","Dataset2_6840148X","Dataset2_1170609X","Dataset2_1770753X","Dataset2_6900209X","Dataset2_2340598X","Dataset2_3170286X","Dataset2_1470601X","Dataset2_4120053X","Dataset2_1260017X","Dataset2_3870646X","Dataset2_2120259X","Dataset2_2480739X","Dataset2_10612X","Dataset2_2490446X","Dataset2_6770711X","Dataset2_2060452X","Dataset2_50735X","Dataset2_2680722X","Dataset2_2320356X","Dataset2_6560438X","Dataset2_2710114X","Dataset2_870626X","Dataset2_2940369X","Dataset2_990072X","Dataset2_50070X","Dataset2_650008X","Dataset2_6940358X","Dataset2_4570441X","Dataset2_3610259X","Dataset2_4060221X","Dataset2_2260131X","Dataset2_1500148X","Dataset2_6220543X","Dataset2_4900010X","Dataset2_7550431X","Dataset2_2470619X","Dataset2_3390544X","Dataset2_2100241X","Dataset2_620241X","Dataset2_630377X","Dataset2_3180398X","Dataset2_2570026X","Dataset2_540021X","Dataset2_4640136X","Dataset2_6330047X","Dataset2_1710594X","Dataset2_270519X","Dataset2_1690059X","Dataset2_2850162X","Dataset2_130021X","Dataset2_2230273X","Dataset2_270348X","Dataset2_2070037X","Dataset2_6280156X","Dataset2_5390246X","Dataset2_1240450X","Dataset2_7160369X","Dataset2_5390239X","Dataset2_3940754X","Dataset2_1230201X","Dataset2_6400333X","Dataset2_1030376X","Dataset2_4890722X","Dataset2_4040725X","Dataset2_3440343X","Dataset2_6370014X","Dataset2_940356X","Dataset2_6110167X","Dataset2_4860408X","Dataset3_7320370X","Dataset3_4640576X","Dataset3_2060465X","Dataset3_3140445X","Dataset3_6960209X","Dataset3_5670435X","Dataset3_4880367X","Dataset3_5050575X","Dataset3_290402X","Dataset3_650753X","Dataset3_110382X","Dataset3_3450274X","Dataset3_5960343X","Dataset3_4120037X","Dataset3_4050070X","Dataset3_6480059X","Dataset3_2000100X","Dataset3_3170669X","Dataset3_4830100X","Dataset3_6180538X","Dataset3_6980482X","Dataset3_4900670X","Dataset3_1780762X","Dataset3_1780564X","Dataset3_5270386X","Dataset3_7210424X","Dataset3_7050332X","Dataset3_6200431X","Dataset3_270156X","Dataset3_2470259X","Dataset3_630753X","Dataset3_3830519X","Dataset3_940747X","Dataset3_6840148X","Dataset3_1170609X","Dataset3_1770753X","Dataset3_6900209X","Dataset3_2340598X","Dataset3_3170286X","Dataset3_1470601X","Dataset3_4120053X","Dataset3_1260017X","Dataset3_3870646X","Dataset3_2120259X","Dataset3_2480739X","Dataset3_10612X","Dataset3_2490446X","Dataset3_6770711X","Dataset3_2060452X","Dataset3_50735X","Dataset3_2680722X","Dataset3_2320356X","Dataset3_6560438X","Dataset3_2710114X","Dataset3_870626X","Dataset3_2940369X","Dataset3_990072X","Dataset3_50070X","Dataset3_650008X","Dataset3_6940358X","Dataset3_4570441X","Dataset3_3610259X","Dataset3_4060221X","Dataset3_2260131X","Dataset3_1500148X","Dataset3_6220543X","Dataset3_4900010X","Dataset3_7550431X","Dataset3_2470619X","Dataset3_3390544X","Dataset3_2100241X","Dataset3_620241X","Dataset3_630377X","Dataset3_3180398X","Dataset3_2570026X","Dataset3_540021X","Dataset3_4640136X","Dataset3_6330047X","Dataset3_1710594X","Dataset3_270519X","Dataset3_1690059X","Dataset3_2850162X","Dataset3_130021X","Dataset3_2230273X","Dataset3_270348X","Dataset3_2070037X","Dataset3_6280156X","Dataset3_5390246X","Dataset3_1240450X","Dataset3_7160369X","Dataset3_5390239X","Dataset3_3940754X","Dataset3_1230201X","Dataset3_6400333X","Dataset3_1030376X","Dataset3_4890722X","Dataset3_4040725X","Dataset3_3440343X","Dataset3_6370014X","Dataset3_940356X","Dataset3_6110167X","Dataset3_4860408X","Dataset4_7320370X","Dataset4_4640576X","Dataset4_2060465X","Dataset4_3140445X","Dataset4_6960209X","Dataset4_5670435X","Dataset4_4880367X","Dataset4_5050575X","Dataset4_290402X","Dataset4_650753X","Dataset4_110382X","Dataset4_3450274X","Dataset4_5960343X","Dataset4_4120037X","Dataset4_4050070X","Dataset4_6480059X","Dataset4_2000100X","Dataset4_3170669X","Dataset4_4830100X","Dataset4_6180538X","Dataset4_6980482X","Dataset4_4900670X","Dataset4_1780762X","Dataset4_1780564X","Dataset4_5270386X","Dataset4_7210424X","Dataset4_7050332X","Dataset4_6200431X","Dataset4_270156X","Dataset4_2470259X","Dataset4_630753X","Dataset4_3830519X","Dataset4_940747X","Dataset4_6840148X","Dataset4_1170609X","Dataset4_1770753X","Dataset4_6900209X","Dataset4_2340598X","Dataset4_3170286X","Dataset4_1470601X","Dataset4_4120053X","Dataset4_1260017X","Dataset4_3870646X","Dataset4_2120259X","Dataset4_2480739X","Dataset4_10612X","Dataset4_2490446X","Dataset4_6770711X","Dataset4_2060452X","Dataset4_50735X","Dataset4_2680722X","Dataset4_2320356X","Dataset4_6560438X","Dataset4_2710114X","Dataset4_870626X","Dataset4_2940369X","Dataset4_990072X","Dataset4_50070X","Dataset4_650008X","Dataset4_6940358X","Dataset4_4570441X","Dataset4_3610259X","Dataset4_4060221X","Dataset4_2260131X","Dataset4_1500148X","Dataset4_6220543X","Dataset4_4900010X","Dataset4_7550431X","Dataset4_2470619X","Dataset4_3390544X","Dataset4_2100241X","Dataset4_620241X","Dataset4_630377X","Dataset4_3180398X","Dataset4_2570026X","Dataset4_540021X","Dataset4_4640136X","Dataset4_6330047X","Dataset4_1710594X","Dataset4_270519X","Dataset4_1690059X","Dataset4_2850162X","Dataset4_130021X","Dataset4_2230273X","Dataset4_270348X","Dataset4_2070037X","Dataset4_6280156X","Dataset4_5390246X","Dataset4_1240450X","Dataset4_7160369X","Dataset4_5390239X","Dataset4_3940754X","Dataset4_1230201X","Dataset4_6400333X","Dataset4_1030376X","Dataset4_4890722X","Dataset4_4040725X","Dataset4_3440343X","Dataset4_6370014X","Dataset4_940356X","Dataset4_6110167X","Dataset4_4860408X"
3.84279,2.39063,1.88269,4.1319, 0.709893,0.808066,0.162128,1.67942,0.855667,0.213518, 31,31,46,31,29,29,29,29,31,31,46,31,29,29,31,29,29,41,46,46,29,46,31,31,46,31,46,46,46,29,31,29,31,29,46,31,29,31,46,41,29,31,29,31,29,29,31,29,29,29,29,29,31,46,31,29,31,31,31,46,29,29,31,31,29,29,29,31,46,46,31,31,46,29,46,31,31,31,29,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 7,6,38,7,29,38,29,7,29,29,38,22,29,29,7,7,29,29,38,38,29,38,7,22,5,7,38,29,38,29,22,29,29,29,38,7,38,7,38,7,7,7,29,22,29,29,7,46,29,29,29,29,7,38,22,29,7,6,7,38,29,29,22,6,29,7,7,7,10,38,22,46,38,29,29,7,7,7,29,7,7,22,7,7,7,6,7,38,5,7,7,22,22,22,22,22,22,22,22,22,22,22, 38,38,38,15,38,38,45,45,38,22,38,22,38,38,45,38,45,45,38,38,45,38,45,22,38,22,38,38,38,38,22,38,35,38,38,45,38,45,38,45,38,45,38,22,38,38,22,38,38,38,38,45,22,38,35,38,35,22,22,38,38,38,22,38,38,45,45,45,38,38,35,22,38,45,38,22,22,45,38,45,35,35,45,35,35,38,35,38,38,45,35,45,45,45,45,38,35,35,35,35,35,35, 45,45,45,46,45,45,15,7,45,1,3,1,45,15,46,45,15,15,45,45,15,3,7,22,45,46,3,45,45,15,46,45,7,15,14,7,15,7,45,7,15,7,45,46,45,15,46,1,45,15,15,15,46,3,22,45,20,46,46,3,15,15,46,45,15,7,7,15,45,45,22,46,3,15,45,46,46,7,45,7,22,1,46,22,46,15,20,3,45,7,20,15,1,46,7,15,46,46,46,22,22,20
2.75475,2.49253,1.2682,1.42319, 0.0749875,0.623034,0.743025,0.259134,2.00401,0.519078, 24,24,25,44,25,25,44,30,44,24,25,24,9,25,44,25,44,44,25,25,9,25,44,44,25,24,25,25,25,9,44,25,24,9,25,44,25,44,25,44,9,44,9,24,25,9,44,25,25,9,25,25,44,25,24,25,44,24,44,25,9,30,24,44,30,30,44,44,25,25,44,24,25,25,25,24,44,44,25,44,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17, 13,13,22,13,22,2,22,13,13,22,2,23,22,22,13,13,13,13,22,2,13,2,13,23,22,13,2,22,22,22,23,22,22,22,2,13,2,13,2,13,13,13,22,23,22,22,13,23,22,13,22,13,13,2,23,22,13,13,13,2,22,22,23,13,22,13,13,13,22,22,23,23,2,13,22,13,13,13,22,13,13,23,13,13,13,13,13,2,22,13,13,23,23,23,23,23,23,23,23,23,23,23, 16,16,22,45,16,22,27,27,16,45,22,45,16,16,27,16,27,27,22,22,27,22,27,45,16,45,22,16,16,16,45,16,14,16,22,27,16,27,22,27,16,27,16,27,16,16,45,16,16,16,16,27,45,22,14,16,14,45,27,22,16,16,45,16,16,27,27,27,16,22,14,45,22,27,16,45,45,27,16,27,14,14,27,14,14,16,14,22,22,27,14,27,27,27,27,16,14,14,14,14,14,14, 16,16,16,50,16,19,43,43,19,36,19,36,16,16,50,16,43,43,16,16,43,19,43,36,16,50,19,16,16,16,50,16,43,16,19,43,16,43,16,43,43,43,16,50,16,16,50,36,16,16,43,43,50,19,36,16,36,50,50,19,43,16,50,16,43,43,43,43,16,19,36,50,19,43,16,50,50,43,16,43,36,36,50,36,50,16,36,19,16,43,36,43,36,50,43,43,50,50,50,36,36,36
4.57206,3.10886,4.03447,3.66173, 0.108081,4.77592,0.174659,0.608463,2.29254,1.50132, 48,48,49,25,49,49,39,39,48,48,49,48,18,18,11,18,39,39,49,49,39,49,11,48,49,48,49,49,49,18,48,18,48,18,49,11,49,11,49,39,18,48,18,48,18,39,48,18,18,18,18,18,48,49,48,18,11,48,48,49,18,39,48,48,39,39,39,11,49,49,48,48,49,18,49,48,48,48,49,39,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14, 47,47,48,6,48,48,25,6,41,48,45,20,13,25,6,47,47,25,48,48,47,48,6,20,48,6,45,48,48,48,20,25,48,13,45,6,48,47,48,47,47,6,25,20,48,13,6,20,48,25,25,25,6,45,20,48,6,6,47,45,25,25,20,47,25,47,47,47,48,48,20,16,45,25,13,6,6,6,25,47,6,20,6,6,6,6,6,48,48,6,6,20,20,16,20,20,20,20,20,20,20,20, 29,29,48,7,29,48,29,13,29,7,35,7,29,29,7,29,13,13,48,48,13,48,7,7,29,7,48,29,48,29,7,29,14,29,35,7,29,7,48,7,29,13,29,7,29,29,7,29,29,29,29,13,7,48,14,29,14,7,7,48,29,29,7,29,29,13,7,13,29,48,14,7,48,13,29,7,7,7,29,7,14,14,7,14,14,29,14,48,48,7,14,29,7,7,7,29,14,14,14,14,14,14, 47,47,47,13,47,45,47,35,31,6,31,6,47,47,13,47,35,47,45,45,47,31,35,6,47,13,31,47,47,47,13,47,35,47,31,35,47,35,45,35,47,13,47,13,47,47,13,6,47,47,47,47,13,31,6,47,6,13,13,45,47,47,13,47,47,35,35,47,47,45,6,13,31,47,47,13,13,35,47,35,6,6,13,6,13,47,6,31,45,35,6,47,6,13,35,47,13,13,13,6,6,6
0.826105,4.44784,6.00616,3.19068, 0.229426,5.32406,3.83577,0.141618,0.592658,0.449367, 48,48,23,48,23,23,32,32,48,48,23,48,26,23,32,23,32,32,23,23,32,23,32,48,23,48,23,23,23,32,48,23,48,23,23,48,23,48,23,32,23,48,26,48,23,32,48,23,23,26,23,23,48,23,48,23,48,48,48,23,26,32,48,48,32,32,32,48,23,23,48,48,23,23,23,48,48,48,23,32,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36, 41,41,10,41,10,10,10,18,41,10,3,12,10,10,41,41,41,41,10,10,41,10,41,12,10,18,10,10,10,10,1,10,10,10,40,41,10,41,10,41,41,41,10,12,10,10,41,1,10,41,10,10,41,10,12,10,41,41,41,10,10,10,1,41,10,41,41,41,10,10,12,12,10,41,10,18,18,18,10,41,18,12,41,41,18,41,41,10,10,18,41,12,1,12,12,12,12,12,37,1,12,12, 30,30,39,18,26,39,32,32,30,32,39,18,26,26,32,26,32,32,39,39,32,39,32,32,30,32,39,30,39,26,32,30,40,26,16,32,26,32,39,32,32,32,26,32,30,26,32,26,30,26,26,32,32,39,40,30,36,32,32,39,26,26,32,26,32,32,32,32,30,39,36,32,39,32,26,32,18,32,26,32,36,40,32,40,36,30,40,39,39,32,40,32,32,32,32,26,40,40,36,40,40,40, 34,34,34,36,34,34,24,24,34,48,45,48,9,9,24,9,24,24,34,34,24,45,24,48,34,36,45,34,34,9,36,34,24,9,45,24,9,24,34,24,24,24,9,36,34,9,24,48,34,9,9,24,24,45,48,34,48,36,24,45,9,9,36,34,24,24,24,24,34,34,48,36,45,9,34,36,36,24,9,24,48,48,36,48,36,9,48,45,34,24,48,24,48,36,24,9,24,36,36,47,48,48
3.52971,3.55845,0.560732,1.87976, 2.47256,3.44904,3.07911,0.600942,1.2554,0.0557802, 3,3,30,34,30,30,44,44,34,3,30,3,33,33,34,33,44,44,30,30,44,30,34,34,30,3,30,30,30,33,34,30,3,33,30,34,30,34,30,44,33,3,33,3,30,33,34,30,30,33,33,33,3,30,3,33,34,3,34,30,33,44,3,3,44,44,44,34,30,30,34,3,30,33,30,3,34,34,30,44,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42, 44,44,3,44,3,34,3,44,20,3,34,42,3,3,44,44,44,20,3,34,44,34,44,42,3,44,34,3,3,3,42,3,3,3,34,44,3,44,3,44,44,44,3,42,3,3,44,42,3,20,3,20,44,34,42,3,44,44,44,34,3,3,42,44,3,44,44,44,3,3,42,42,34,20,3,44,44,44,3,44,44,42,44,44,44,44,44,3,3,44,44,42,42,42,42,42,42,42,42,42,42,42, 46,46,46,3,2,46,32,3,46,3,46,3,2,2,3,2,32,32,46,46,32,46,3,3,46,3,46,46,46,2,3,2,34,2,46,3,2,3,46,3,2,3,2,3,46,2,3,2,2,2,2,32,3,46,34,2,34,3,3,46,2,2,3,2,2,32,3,32,46,46,34,3,46,32,2,3,3,3,2,3,34,34,32,34,34,2,34,46,46,3,34,32,3,32,3,2,34,34,34,34,34,34, 41,41,41,44,31,41,31,38,41,29,41,42,31,31,38,31,31,31,41,41,31,41,38,42,41,44,41,41,41,31,44,31,38,31,41,38,31,38,41,38,31,38,31,38,41,31,38,42,31,31,31,31,38,41,42,41,42,44,38,41,31,31,38,31,31,31,38,31,41,41,42,44,41,31,41,38,44,38,31,38,42,42,44,42,44,31,42,41,41,38,42,31,42,44,31,31,38,38,38,42,42,42
1.69052,1.54808,0.801976,1.32413, 0.0615086,1.56022,0.00253249,1.26828,6.11527,5.78106, 7,7,34,17,23,23,17,23,7,7,34,7,23,23,17,23,17,17,23,34,23,34,17,7,34,7,34,34,34,23,17,23,7,23,34,17,23,17,34,17,23,7,23,7,23,23,17,23,23,23,23,23,7,34,7,23,17,7,17,34,23,23,7,7,23,17,17,17,34,34,7,7,34,23,34,7,17,7,23,17,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43, 43,43,46,31,8,46,30,31,30,8,46,6,8,30,43,30,30,30,46,46,30,46,43,6,46,31,46,8,46,8,6,8,8,30,46,43,46,30,46,30,30,43,30,12,8,8,31,12,8,30,8,30,43,46,6,8,31,43,30,46,30,30,6,30,30,30,30,30,46,46,6,6,46,30,8,31,31,31,30,30,31,6,43,31,31,31,43,46,46,31,31,6,6,6,6,12,6,6,6,12,6,6, 46,46,50,47,46,50,46,3,46,7,50,7,46,46,7,46,3,46,50,50,3,50,7,7,46,7,50,46,50,46,7,46,43,46,50,7,46,7,50,7,46,7,46,7,46,46,7,46,46,46,46,46,7,50,43,46,43,7,7,50,46,46,7,46,46,3,7,46,46,50,43,7,50,46,46,7,7,7,46,7,43,43,3,43,43,46,43,50,50,3,43,46,7,3,7,46,43,43,43,43,43,43, 1,1,46,31,1,46,25,25,46,12,46,12,25,25,31,25,25,25,46,46,25,46,25,12,1,31,46,1,46,25,31,1,25,25,46,25,25,25,46,25,25,25,25,31,1,25,31,12,1,25,25,25,31,46,12,1,12,31,31,46,25,25,31,1,25,25,25,25,1,46,12,31,46,25,1,31,31,25,1,25,12,12,31,12,31,25,12,46,46,25,12,25,12,31,25,25,31,31,31,12,12,12
1.50998,1.52499,3.29867,5.5955, 1.87041,0.256805,0.206399,0.120264,0.200222,0.759334, 7,40,23,11,23,23,50,50,41,40,23,40,23,23,11,23,50,11,23,23,50,23,11,7,23,40,23,23,23,23,41,23,40,23,23,41,23,11,23,11,23,7,23,40,23,50,41,23,23,23,23,23,7,23,7,23,11,40,41,23,23,50,7,7,50,50,50,11,23,23,41,40,23,23,23,7,41,7,23,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20, 34,39,20,34,25,20,39,34,39,25,20,26,25,25,39,39,39,39,20,20,39,20,39,26,20,34,20,25,20,25,26,25,25,25,46,39,20,39,20,39,39,39,25,3,25,25,34,26,25,39,25,39,39,20,26,25,34,39,39,20,25,25,26,39,39,39,39,39,20,20,26,26,20,39,25,34,34,34,25,39,34,26,39,34,34,34,39,20,20,34,34,26,26,26,26,26,26,26,26,26,26,26, 47,47,47,26,38,47,39,39,47,26,47,26,38,38,26,39,39,39,47,47,39,47,39,26,47,26,47,47,47,38,26,47,28,38,47,39,38,39,47,39,39,26,38,26,47,38,26,38,38,39,39,39,26,47,28,38,28,26,26,47,39,36,26,38,39,39,39,39,47,47,28,26,47,39,38,26,26,26,38,26,28,28,39,28,28,38,28,47,47,39,28,39,26,39,30,38,28,28,28,28,28,28, 47,47,47,29,34,47,29,29,47,36,47,36,34,34,29,34,29,29,47,47,29,47,29,36,47,7,47,47,47,34,7,34,29,34,47,29,34,29,47,29,29,29,34,29,34,34,29,36,34,34,35,29,29,47,36,34,36,29,29,47,34,35,25,34,29,29,29,29,47,47,36,7,47,34,34,29,29,29,34,29,36,36,29,36,14,34,36,47,47,29,36,29,36,29,29,34,29,29,29,36,36,36
1.61189,3.89776,1.5039,2.1594, 2.01265,0.417182,0.166217,0.138563,2.84747,0.617133, 28,28,18,28,18,18,28,18,28,28,18,28,18,18,28,18,28,28,18,18,18,18,28,28,18,28,18,18,18,18,28,18,28,18,18,28,18,28,18,28,18,28,18,28,18,18,28,18,18,18,18,18,28,18,28,18,28,28,28,18,18,18,28,28,18,14,28,28,18,18,28,28,18,18,18,28,28,28,18,28,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49, 18,18,28,47,28,13,18,47,18,28,12,22,28,28,18,18,18,18,28,13,18,13,18,22,28,47,13,28,28,28,22,28,28,28,12,18,28,18,13,18,18,18,28,22,28,28,47,22,28,18,28,18,18,13,22,28,47,18,18,13,28,28,22,18,18,18,18,18,28,28,22,22,13,18,28,47,47,47,28,18,47,22,18,47,47,47,18,13,28,47,47,22,22,22,22,22,22,22,22,22,22,22, 10,9,10,23,32,10,32,23,10,23,15,23,32,32,23,32,32,32,10,15,32,15,23,23,10,23,15,9,10,32,23,32,8,32,15,23,32,23,10,23,32,23,32,23,32,32,23,32,32,32,32,32,23,15,8,32,8,23,23,15,32,32,23,32,32,32,23,32,10,10,8,23,15,32,32,23,23,23,32,23,8,8,32,8,8,32,8,15,10,32,8,32,23,23,23,32,8,8,8,8,8,8, 28,28,28,47,28,28,47,47,28,29,33,29,28,18,47,18,47,47,28,28,47,28,47,29,28,47,28,28,28,18,47,28,47,18,33,47,18,47,28,47,47,47,28,47,28,18,47,29,28,18,47,47,47,28,29,28,29,47,47,28,18,18,47,28,15,47,47,47,28,28,29,47,28,18,28,47,47,47,28,47,29,29,47,29,47,18,29,28,28,47,29,47,29,47,47,18,47,47,47,29,29,29
3.85059,2.35592,4.70618,4.05793, 0.845392,0.0242243,0.852699,0.0182402,0.37133,3.90622, 36,36,25,42,41,41,41,41,42,36,25,36,41,41,42,41,42,42,41,25,41,25,42,42,25,36,25,41,41,41,42,41,36,41,25,42,41,42,41,42,41,42,41,36,41,41,42,41,41,41,41,41,36,25,36,41,42,36,42,25,41,41,36,42,41,41,42,42,41,41,42,36,25,41,41,36,42,42,41,42,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34, 3,3,50,3,14,50,41,3,26,14,20,36,14,14,3,3,26,41,50,50,41,50,3,36,50,3,50,14,50,14,36,14,14,14,20,3,50,3,50,3,3,3,14,36,14,14,3,36,14,41,14,41,3,50,36,14,3,3,3,50,14,41,36,26,41,3,3,3,14,50,36,36,50,41,14,3,3,3,14,3,3,36,3,3,3,3,3,50,50,3,3,36,36,36,36,36,36,36,36,36,36,36, 32,32,32,23,47,32,47,23,32,23,32,23,47,47,23,47,23,47,32,32,23,32,23,23,32,23,32,32,32,47,23,47,44,47,8,23,47,23,32,23,47,23,47,23,32,47,23,47,47,47,47,47,23,32,44,47,44,23,23,32,47,47,23,47,47,23,23,47,32,32,44,23,32,47,47,23,23,23,47,23,44,44,23,44,44,47,44,32,32,23,44,47,23,23,23,47,44,44,44,44,44,44, 7,7,7,40,7,7,24,24,7,45,7,45,7,47,30,7,24,24,7,7,24,7,24,45,7,3,7,7,7,47,3,7,24,47,37,24,47,24,7,24,24,30,47,3,7,7,30,45,7,47,24,24,30,7,45,7,45,3,30,7,24,34,3,7,24,24,24,24,7,7,45,3,7,24,7,3,3,24,7,24,45,45,3,45,3,47,45,7,7,24,45,24,45,30,24,34,30,3,3,45,45,45
2.08901,2.76546,2.1642,2.37511, 0.162856,1.54702,1.82241,0.0873952,2.96112,0.148655, 22,22,48,28,48,48,28,28,22,22,6,22,28,48,28,28,28,28,48,6,28,6,28,11,48,11,6,48,48,28,11,48,11,28,6,28,48,28,48,28,28,22,28,22,48,28,28,48,48,28,48,48,11,6,22,48,28,22,28,6,28,28,22,22,28,28,28,28,48,48,11,11,6,28,48,22,11,22,48,28,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34, 17,17,34,17,46,36,46,17,46,46,36,44,46,46,17,46,46,46,34,36,46,36,17,44,34,17,36,34,34,46,44,46,46,46,36,17,34,35,34,46,46,17,46,44,46,46,17,44,34,46,46,46,17,36,44,34,17,17,35,36,46,46,44,46,46,46,35,35,34,34,44,44,36,46,46,17,17,17,46,35,17,44,17,17,17,17,17,36,34,17,17,44,44,44,44,44,44,44,44,44,44,44, 24,24,24,10,24,49,24,3,24,10,26,10,24,24,10,24,3,24,49,49,4,49,10,10,24,10,49,24,24,24,10,24,50,24,26,10,24,10,49,10,24,10,24,10,24,24,10,24,24,24,24,24,10,49,50,24,50,10,10,49,24,24,10,24,24,3,3,24,24,49,50,10,49,24,24,10,10,10,24,10,50,50,4,50,50,24,50,49,24,3,50,24,10,3,10,24,50,50,50,50,50,50, 11,15,11,17,15,37,15,17,37,4,37,4,15,15,17,15,15,15,37,37,15,37,17,4,15,32,37,15,11,15,32,15,46,15,37,17,15,17,37,17,15,46,15,32,15,15,17,4,15,15,15,15,17,37,4,15,4,32,17,37,15,15,32,15,15,17,17,15,15,37,4,32,37,15,15,32,32,46,15,17,4,4,32,4,32,15,4,37,37,46,4,15,4,32,17,15,17,32,32,4,4,4
